Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card
the-brera-trouser,"The Brera Trouser","<p>Cut from Italian linen in a relaxed wide-leg silhouette. Pleated front, side pockets, and a clean hem that sits just at the ankle. The trouser that anchors everything else.</p><p><strong>Fabric:</strong> 100% Italian Linen<br><strong>Care:</strong> Dry clean or cool hand wash. Do not tumble dry.<br><strong>Made in:</strong> Italy</p>","VELA Studio",Tailoring,"new-in, tailoring, resort-26, bestsellers",TRUE,Size,XS,Colour,Bone,VLA-BRT-XS-BN,0,deny,manual,285.00,,TRUE,TRUE,https://images.unsplash.com/photo-1572804013427-4d7ca7268217?w=900&q=80&auto=format&fit=crop,1,The Brera Trouser — Italian Linen in Bone,FALSE
the-linen-camisole,,,,,,,Size,XL,Colour,Shell,VLA-LC-XL-SH,0,deny,manual,165.00,,TRUE,TRUE,,,FALSE
the-linen-camisole,,,,,,,Size,XS,Colour,Ink,VLA-LC-XS-INK,0,deny,manual,165.00,,TRUE,TRUE,,,FALSE
the-linen-camisole,,,,,,,Size,S,Colour,Ink,VLA-LC-S-INK,0,deny,manual,165.00,,TRUE,TRUE,,,FALSE
the-linen-camisole,,,,,,,Size,M,Colour,Ink,VLA-LC-M-INK,0,deny,manual,165.00,,TRUE,TRUE,,,FALSE
the-linen-camisole,,,,,,,Size,L,Colour,Ink,VLA-LC-L-INK,0,deny,manual,165.00,,TRUE,TRUE,,,FALSE
the-linen-camisole,,,,,,,Size,XL,Colour,Ink,VLA-LC-XL-INK,0,deny,manual,165.00,,TRUE,TRUE,,,FALSE
the-plaster-knit,"The Plaster Knit","<p>A merino-cashmere blend knitted in Porto in a warm clay tone that shifts in different lights. Relaxed fit with a subtle tuck-in length and dropped shoulders. Wears well with everything and improves with washing.</p><p><strong>Fabric:</strong> 75% Merino Wool, 25% Cashmere<br><strong>Care:</strong> Hand wash cold. Dry flat. Do not iron.<br><strong>Made in:</strong> Portugal</p>","VELA Studio",Knitwear,"knitwear, new-in, resort-26",TRUE,Size,XS,Colour,Clay,VLA-PK-XS-CL,0,deny,manual,340.00,,TRUE,TRUE,https://images.unsplash.com/photo-1566174053879-31528523f8ae?w=900&q=80&auto=format&fit=crop,1,The Plaster Knit — Merino Cashmere in Clay,FALSE
the-plaster-knit,,,,,,,Size,S,Colour,Clay,VLA-PK-S-CL,0,deny,manual,340.00,,TRUE,TRUE,,,FALSE
the-plaster-knit,,,,,,,Size,M,Colour,Clay,VLA-PK-M-CL,0,deny,manual,340.00,,TRUE,TRUE,,,FALSE
the-plaster-knit,,,,,,,Size,L,Colour,Clay,VLA-PK-L-CL,0,deny,manual,340.00,,TRUE,TRUE,,,FALSE
the-plaster-knit,,,,,,,Size,XL,Colour,Clay,VLA-PK-XL-CL,0,deny,manual,340.00,,TRUE,TRUE,,,FALSE
the-plaster-knit,,,,,,,Size,XS,Colour,Shell,VLA-PK-XS-SH,0,deny,manual,340.00,,TRUE,TRUE,,,FALSE
the-plaster-knit,,,,,,,Size,S,Colour,Shell,VLA-PK-S-SH,0,deny,manual,340.00,,TRUE,TRUE,,,FALSE
the-plaster-knit,,,,,,,Size,M,Colour,Shell,VLA-PK-M-SH,0,deny,manual,340.00,,TRUE,TRUE,,,FALSE
the-plaster-knit,,,,,,,Size,L,Colour,Shell,VLA-PK-L-SH,0,deny,manual,340.00,,TRUE,TRUE,,,FALSE
the-plaster-knit,,,,,,,Size,XL,Colour,Shell,VLA-PK-XL-SH,0,deny,manual,340.00,,TRUE,TRUE,,,FALSE
the-field-coat,"The Field Coat","<p>Brushed wool in an ash tone — soft enough to wear against bare skin, structured enough to hold a line. Four pockets, a half-belt at the back, and a clean lapel. Fully lined in silk charmeuse. Our most considered coat.</p><p><strong>Fabric:</strong> 100% Brushed Italian Wool, Silk Charmeuse lining<br><strong>Care:</strong> Dry clean only. Brush after wear.<br><strong>Made in:</strong> Italy</p>","VELA Studio",Outerwear,"outerwear, resort-26, bestsellers",TRUE,Size,XS,Colour,Ash,VLA-FC-XS-ASH,0,deny,manual,620.00,,TRUE,TRUE,https://images.unsplash.com/photo-1485125639709-a60c3a500bf1?w=900&q=80&auto=format&fit=crop,1,The Field Coat — Brushed Wool in Ash,FALSE
the-field-coat,,,,,,,Size,S,Colour,Ash,VLA-FC-S-ASH,0,deny,manual,620.00,,TRUE,TRUE,,,FALSE
the-field-coat,,,,,,,Size,M,Colour,Ash,VLA-FC-M-ASH,0,deny,manual,620.00,,TRUE,TRUE,,,FALSE
the-field-coat,,,,,,,Size,L,Colour,Ash,VLA-FC-L-ASH,0,deny,manual,620.00,,TRUE,TRUE,,,FALSE
the-field-coat,,,,,,,Size,XL,Colour,Ash,VLA-FC-XL-ASH,0,deny,manual,620.00,,TRUE,TRUE,,,FALSE
the-field-coat,,,,,,,Size,XS,Colour,Ink,VLA-FC-XS-INK,0,deny,manual,620.00,,TRUE,TRUE,,,FALSE
the-field-coat,,,,,,,Size,S,Colour,Ink,VLA-FC-S-INK,0,deny,manual,620.00,,TRUE,TRUE,,,FALSE
the-field-coat,,,,,,,Size,M,Colour,Ink,VLA-FC-M-INK,0,deny,manual,620.00,,TRUE,TRUE,,,FALSE
the-field-coat,,,,,,,Size,L,Colour,Ink,VLA-FC-L-INK,0,deny,manual,620.00,,TRUE,TRUE,,,FALSE
the-field-coat,,,,,,,Size,XL,Colour,Ink,VLA-FC-XL-INK,0,deny,manual,620.00,,TRUE,TRUE,,,FALSE
the-long-slip,"The Long Slip","<p>Washed silk in a pearl tone that catches light differently depending on the hour. Bias-cut for movement, with adjustable straps and a deep v at the back. Pair with the Plaster Knit in cooler months or wear alone in summer.</p><p><strong>Fabric:</strong> 100% Washed Silk<br><strong>Care:</strong> Hand wash cold in a mesh bag. Dry flat away from sunlight.<br><strong>Made in:</strong> Portugal</p>","VELA Studio",Dresses,"dresses, bestsellers",TRUE,Size,XS,Colour,Pearl,VLA-LS-XS-PR,0,deny,manual,395.00,,TRUE,TRUE,https://images.unsplash.com/photo-1583846783214-7229a91b20ed?w=900&q=80&auto=format&fit=crop,1,The Long Slip — Washed Silk in Pearl,FALSE
the-long-slip,,,,,,,Size,S,Colour,Pearl,VLA-LS-S-PR,0,deny,manual,395.00,,TRUE,TRUE,,,FALSE
the-long-slip,,,,,,,Size,M,Colour,Pearl,VLA-LS-M-PR,0,deny,manual,395.00,,TRUE,TRUE,,,FALSE
the-long-slip,,,,,,,Size,L,Colour,Pearl,VLA-LS-L-PR,0,deny,manual,395.00,,TRUE,TRUE,,,FALSE
the-long-slip,,,,,,,Size,XL,Colour,Pearl,VLA-LS-XL-PR,0,deny,manual,395.00,,TRUE,TRUE,,,FALSE
the-long-slip,,,,,,,Size,XS,Colour,Ink,VLA-LS-XS-INK,0,deny,manual,395.00,,TRUE,TRUE,,,FALSE
the-long-slip,,,,,,,Size,S,Colour,Ink,VLA-LS-S-INK,0,deny,manual,395.00,,TRUE,TRUE,,,FALSE
the-long-slip,,,,,,,Size,M,Colour,Ink,VLA-LS-M-INK,0,deny,manual,395.00,,TRUE,TRUE,,,FALSE
the-long-slip,,,,,,,Size,L,Colour,Ink,VLA-LS-L-INK,0,deny,manual,395.00,,TRUE,TRUE,,,FALSE
the-long-slip,,,,,,,Size,XL,Colour,Ink,VLA-LS-XL-INK,0,deny,manual,395.00,,TRUE,TRUE,,,FALSE
the-camisole,"The Camisole","<p>Washed silk in ivory — a purer, lighter take on the classic camisole. Fitted through the body with a straight hem that sits at the hip. The piece that makes everything else work.</p><p><strong>Fabric:</strong> 100% Washed Silk<br><strong>Care:</strong> Hand wash cold. Do not wring.<br><strong>Made in:</strong> Portugal</p>","VELA Studio",Tops,"tops, bestsellers",TRUE,Size,XS,Colour,Ivory,VLA-CAM-XS-IV,0,deny,manual,195.00,,TRUE,TRUE,https://images.unsplash.com/photo-1483985988355-763728e1935b?w=900&q=80&auto=format&fit=crop,1,The Camisole — Washed Silk in Ivory,FALSE
the-camisole,,,,,,,Size,S,Colour,Ivory,VLA-CAM-S-IV,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-camisole,,,,,,,Size,M,Colour,Ivory,VLA-CAM-M-IV,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-camisole,,,,,,,Size,L,Colour,Ivory,VLA-CAM-L-IV,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-camisole,,,,,,,Size,XL,Colour,Ivory,VLA-CAM-XL-IV,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-camisole,,,,,,,Size,XS,Colour,Ink,VLA-CAM-XS-INK,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-camisole,,,,,,,Size,S,Colour,Ink,VLA-CAM-S-INK,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-camisole,,,,,,,Size,M,Colour,Ink,VLA-CAM-M-INK,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-camisole,,,,,,,Size,L,Colour,Ink,VLA-CAM-L-INK,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-camisole,,,,,,,Size,XL,Colour,Ink,VLA-CAM-XL-INK,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-shirt-dress,"The Shirt Dress","<p>Laundered cotton in ecru with a relaxed shirt collar and a single-button cuff. Falls just below the knee. Wear open as a layer or belted. The most versatile piece in Resort 26.</p><p><strong>Fabric:</strong> 100% Laundered Cotton<br><strong>Care:</strong> Machine wash 30°. Iron whilst slightly damp.<br><strong>Made in:</strong> Portugal</p>","VELA Studio",Dresses,"dresses, new-in, resort-26",TRUE,Size,XS,Colour,Ecru,VLA-SD-XS-EC,0,deny,manual,320.00,,TRUE,TRUE,https://images.unsplash.com/photo-1496747611176-843222e1e57c?w=900&q=80&auto=format&fit=crop,1,The Shirt Dress — Laundered Cotton in Ecru,FALSE
the-shirt-dress,,,,,,,Size,S,Colour,Ecru,VLA-SD-S-EC,0,deny,manual,320.00,,TRUE,TRUE,,,FALSE
the-shirt-dress,,,,,,,Size,M,Colour,Ecru,VLA-SD-M-EC,0,deny,manual,320.00,,TRUE,TRUE,,,FALSE
the-shirt-dress,,,,,,,Size,L,Colour,Ecru,VLA-SD-L-EC,0,deny,manual,320.00,,TRUE,TRUE,,,FALSE
the-shirt-dress,,,,,,,Size,XL,Colour,Ecru,VLA-SD-XL-EC,0,deny,manual,320.00,,TRUE,TRUE,,,FALSE
the-shirt-dress,,,,,,,Size,XS,Colour,Ink,VLA-SD-XS-INK,0,deny,manual,320.00,,TRUE,TRUE,,,FALSE
the-shirt-dress,,,,,,,Size,S,Colour,Ink,VLA-SD-S-INK,0,deny,manual,320.00,,TRUE,TRUE,,,FALSE
the-shirt-dress,,,,,,,Size,M,Colour,Ink,VLA-SD-M-INK,0,deny,manual,320.00,,TRUE,TRUE,,,FALSE
the-shirt-dress,,,,,,,Size,L,Colour,Ink,VLA-SD-L-INK,0,deny,manual,320.00,,TRUE,TRUE,,,FALSE
the-shirt-dress,,,,,,,Size,XL,Colour,Ink,VLA-SD-XL-INK,0,deny,manual,320.00,,TRUE,TRUE,,,FALSE
the-ribbed-sweater,"The Ribbed Sweater","<p>Superfine merino in a wide rib — warmer than it looks, lighter than you'd expect. A cropped hem sits naturally at the waist over wide-leg trousers or longer skirts. Available in oatmeal and ink.</p><p><strong>Fabric:</strong> 100% Superfine Merino Wool<br><strong>Care:</strong> Hand wash cold. Dry flat. Do not iron.<br><strong>Made in:</strong> Portugal</p>","VELA Studio",Knitwear,"knitwear, bestsellers",TRUE,Size,XS,Colour,Oatmeal,VLA-RS-XS-OA,0,deny,manual,195.00,,TRUE,TRUE,https://images.unsplash.com/photo-1566174053879-31528523f8ae?w=900&q=80&auto=format&fit=crop,1,The Ribbed Sweater — Merino in Oatmeal,FALSE
the-ribbed-sweater,,,,,,,Size,S,Colour,Oatmeal,VLA-RS-S-OA,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-ribbed-sweater,,,,,,,Size,M,Colour,Oatmeal,VLA-RS-M-OA,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-ribbed-sweater,,,,,,,Size,L,Colour,Oatmeal,VLA-RS-L-OA,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-ribbed-sweater,,,,,,,Size,XL,Colour,Oatmeal,VLA-RS-XL-OA,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-ribbed-sweater,,,,,,,Size,XS,Colour,Ink,VLA-RS-XS-INK,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-ribbed-sweater,,,,,,,Size,S,Colour,Ink,VLA-RS-S-INK,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-ribbed-sweater,,,,,,,Size,M,Colour,Ink,VLA-RS-M-INK,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-ribbed-sweater,,,,,,,Size,L,Colour,Ink,VLA-RS-L-INK,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-ribbed-sweater,,,,,,,Size,XL,Colour,Ink,VLA-RS-XL-INK,0,deny,manual,195.00,,TRUE,TRUE,,,FALSE
the-wide-leg-trouser,"The Wide-Leg Trouser","<p>A clean wide-leg cut in a stone-toned fabric that holds its shape without stiffness. High-rise waist with a wide waistband, invisible side zip, and a hem that grazes the floor. The trouser that dresses itself.</p><p><strong>Fabric:</strong> 72% Wool, 28% Silk<br><strong>Care:</strong> Dry clean recommended.<br><strong>Made in:</strong> Italy</p>","VELA Studio",Tailoring,"tailoring, bestsellers",TRUE,Size,XS,Colour,Stone,VLA-WLT-XS-ST,0,deny,manual,245.00,,TRUE,TRUE,https://images.unsplash.com/photo-1572804013427-4d7ca7268217?w=900&q=80&auto=format&fit=crop,1,The Wide-Leg Trouser — Wool-Silk in Stone,FALSE
the-wide-leg-trouser,,,,,,,Size,S,Colour,Stone,VLA-WLT-S-ST,0,deny,manual,245.00,,TRUE,TRUE,,,FALSE
the-wide-leg-trouser,,,,,,,Size,M,Colour,Stone,VLA-WLT-M-ST,0,deny,manual,245.00,,TRUE,TRUE,,,FALSE
the-wide-leg-trouser,,,,,,,Size,L,Colour,Stone,VLA-WLT-L-ST,0,deny,manual,245.00,,TRUE,TRUE,,,FALSE
the-wide-leg-trouser,,,,,,,Size,XL,Colour,Stone,VLA-WLT-XL-ST,0,deny,manual,245.00,,TRUE,TRUE,,,FALSE
the-wide-leg-trouser,,,,,,,Size,XS,Colour,Ink,VLA-WLT-XS-INK,0,deny,manual,245.00,,TRUE,TRUE,,,FALSE
the-wide-leg-trouser,,,,,,,Size,S,Colour,Ink,VLA-WLT-S-INK,0,deny,manual,245.00,,TRUE,TRUE,,,FALSE
the-wide-leg-trouser,,,,,,,Size,M,Colour,Ink,VLA-WLT-M-INK,0,deny,manual,245.00,,TRUE,TRUE,,,FALSE
the-wide-leg-trouser,,,,,,,Size,L,Colour,Ink,VLA-WLT-L-INK,0,deny,manual,245.00,,TRUE,TRUE,,,FALSE
the-wide-leg-trouser,,,,,,,Size,XL,Colour,Ink,VLA-WLT-XL-INK,0,deny,manual,245.00,,TRUE,TRUE,,,FALSE
the-camel-coat,"The Camel Coat","<p>A single-button wool coat in a true camel tone. Clean notch lapel, deep side pockets, a half-belt at the back for shape. Fully lined in silk charmeuse. This is the coat people ask about. Year after year.</p><p><strong>Fabric:</strong> 100% Italian Camel Wool<br><strong>Care:</strong> Dry clean only. Brush after each wear.<br><strong>Made in:</strong> Italy</p>","VELA Studio",Outerwear,"outerwear, bestsellers",TRUE,Size,XS,Colour,Camel,VLA-CC-XS-CM,0,deny,manual,485.00,,TRUE,TRUE,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?w=900&q=80&auto=format&fit=crop,1,The Camel Coat — Italian Wool in Camel,FALSE
the-camel-coat,,,,,,,Size,S,Colour,Camel,VLA-CC-S-CM,0,deny,manual,485.00,,TRUE,TRUE,,,FALSE
the-camel-coat,,,,,,,Size,M,Colour,Camel,VLA-CC-M-CM,0,deny,manual,485.00,,TRUE,TRUE,,,FALSE
the-camel-coat,,,,,,,Size,L,Colour,Camel,VLA-CC-L-CM,0,deny,manual,485.00,,TRUE,TRUE,,,FALSE
the-camel-coat,,,,,,,Size,XL,Colour,Camel,VLA-CC-XL-CM,0,deny,manual,485.00,,TRUE,TRUE,,,FALSE
the-silk-scarf,"The Silk Scarf","<p>Woven silk twill in ivory with a hand-rolled hem. Large enough to wear as a headscarf, small enough to tie through a belt loop. Printed in-house from original studio artwork. Comes in a cotton drawstring pouch.</p><p><strong>Fabric:</strong> 100% Silk Twill<br><strong>Care:</strong> Dry clean only.<br><strong>Made in:</strong> Italy</p>","VELA Studio",Accessories,"accessories, new-in, gifts",TRUE,Size,One Size,Colour,Ivory,VLA-SCF-OS-IV,80,deny,manual,85.00,,TRUE,TRUE,https://images.unsplash.com/photo-1558769132-cb1aea458c5e?w=900&q=80&auto=format&fit=crop,1,The Silk Scarf — Ivory,FALSE
the-silk-scarf,,,,,,,Size,One Size,Colour,Clay,VLA-SCF-OS-CL,80,deny,manual,85.00,,TRUE,TRUE,,,FALSE
the-leather-belt,"The Leather Belt","<p>Full-grain vegetable-tanned leather in tan. A simple pin-buckle in brushed brass. Measures 3cm wide. Will darken beautifully over time. Comes in a cotton dust bag.</p><p><strong>Fabric:</strong> Full-grain vegetable-tanned leather<br><strong>Care:</strong> Wipe clean. Condition occasionally with leather balm.<br><strong>Made in:</strong> Italy</p>","VELA Studio",Accessories,"accessories, bestsellers, gifts",TRUE,Size,XS (60cm),Colour,Tan,VLA-BLT-XS-TN,180,deny,manual,95.00,,TRUE,TRUE,https://images.unsplash.com/photo-1572804013427-4d7ca7268217?w=900&q=80&auto=format&fit=crop,1,The Leather Belt — Tan,FALSE
the-leather-belt,,,,,,,Size,S (70cm),Colour,Tan,VLA-BLT-S-TN,180,deny,manual,95.00,,TRUE,TRUE,,,FALSE
the-leather-belt,,,,,,,Size,M (80cm),Colour,Tan,VLA-BLT-M-TN,180,deny,manual,95.00,,TRUE,TRUE,,,FALSE
the-leather-belt,,,,,,,Size,L (90cm),Colour,Tan,VLA-BLT-L-TN,180,deny,manual,95.00,,TRUE,TRUE,,,FALSE
the-leather-belt,,,,,,,Size,XS (60cm),Colour,Ink,VLA-BLT-XS-INK,180,deny,manual,95.00,,TRUE,TRUE,,,FALSE
the-leather-belt,,,,,,,Size,S (70cm),Colour,Ink,VLA-BLT-S-INK,180,deny,manual,95.00,,TRUE,TRUE,,,FALSE
the-leather-belt,,,,,,,Size,M (80cm),Colour,Ink,VLA-BLT-M-INK,180,deny,manual,95.00,,TRUE,TRUE,,,FALSE
the-leather-belt,,,,,,,Size,L (90cm),Colour,Ink,VLA-BLT-L-INK,180,deny,manual,95.00,,TRUE,TRUE,,,FALSE
